Kategori,Şehir,İlçe,Firma Adı,Adres,Açıklama,Telefon,E-posta,Web Sitesi,Latitude,Longitude
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,AYAKSA- HBF AYAK SAĞLIĞI SAN. VE TİC.LTD.ŞTİ. (Atiye Kadan),"Ataköy 2. 5. 6. Kısım Mah. Adnan Kahveci Blv. A Plus AVM Bakırköy, İstanbul",Ayak Sağlığı Merkezi,02126614020,Veri yok,Veri yok,40.9841250000000,28.8540510000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,DORUK GÜZELLİK SALONU(Gülten Gümüş),"Zeytinlik Mah. Halkçı Sok. 56 Bakırköy, İstanbul",,02125439437,dorukguzellik1@hotmail.com,http://www.dorukguzellik.com,40.9790810000000,28.8731110000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,NAIL HOUSE(Vedat Kul),"Zeytinlik Mah. Fişekhane Cad. 46 Batman Apt. D:14 Bakırköy, İstanbul",,02125830171,Veri yok,Veri yok,40.9782090000000,28.8707190000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,SALON RİVA- DOLUNAY RIVA KUAFÖR GÜZELLİK SALONLARI VE KOZMETİK LTD.ŞTİ.,"Ataköy 7. 8. 9. 10. Kısım Mah. Londra Asfaltı E5 Karayolu Airport AVM K:-1 Bakırköy, İstanbul",,02124658708,Veri yok,Veri yok,40.9915850400000,28.8307029600000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,BİR DEMET GÜZELLİK MERKEZİ- BAKIRKÖY GÜZELLİK KOZMETİK SAN. VE TİC.LTD.ŞTİ.,"Kartaltepe Mah. İncirli Cad. Faik Köksal Sok. 2 Bakırköy, İstanbul",,02125434020,Veri yok,http://www.irdemetguzellik.com.tr,40.9892650000000,28.8716720000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,ÖZEL ŞAMED POLİKLİNİĞİ- ŞAMİLGİL MEDİKAL SAĞLIK ESTETİK GÜZELLİK HİZMETLERİ TİC.LTD.ŞTİ. (Semra Şamilgil),"Kartaltepe Mah. İncirli Cad. 36 D:22 Bakırköy, İstanbul",,02125709266,Veri yok,http://www.epilasyonzayiflama.com,40.9857440000000,28.8724460000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,ÖZEL COSMO LIFE POLİKLİNİĞİ(Arzu Enderer),"Zeytinlik Mah. Fişekhane Cad. 4 Konuk Apt. Bakırköy, İstanbul",,02124662090,Veri yok,Veri yok,40.9784520000000,28.8739500000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,ARİSTO ESTETİK VE GÜZELLİK MERKEZİ(Zeynep Koç),"Zeytinlik Mah. Fişekhane Cad. Bakırköy, İstanbul",,05417850750,Veri yok,Veri yok,40.9779240000000,28.8691020000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,HARMONİ GÜZELLİK HİZMETLERİ(Aytaç Erkan),"Yeşilköy Mah. İstasyon Cad. 3 Bakırköy, İstanbul",,02125743009,Veri yok,Veri yok,40.9617310000000,28.8248260000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,ANKA GÜZELLİK SALONU(Sevda Göz),"Zuhuratbaba Mah. Zuhuratbaba Cad. 13 Bakırköy, İstanbul",,02125716329,Veri yok,Veri yok,40.9826650000000,28.8691370000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,İREM KUAFÖR MANİKÜR VE AĞDA SALONU,"Kartaltepe Mah. Buhar Sok. 9/A Köşem Saray Apt. Bakırköy, İstanbul",,02125723697,Veri yok,Veri yok,40.9851190000000,28.8769940000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,Hatice Uykun,"Cevizlik Mah. Hüsreviye Sok. Sülümenli Beldesi, Bakırköy, İstanbul",,02125572602,Veri yok,Veri yok,40.9804250000000,28.8747480000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,AVŞAR GÜZELLİK SALONU(Songül Avşar),"Yeşilköy Mah. Halkalı Cad. Bakırköy, İstanbul",,02125743075,Veri yok,Veri yok,40.9639010000000,28.8075140000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,KRAMER GÜZELLİK SALONU(Kahraman Akıllı),"Zuhuratbaba Mah. Zümrütevler Sok. 15/1 Bakırköy, İstanbul",,02125717777,Veri yok,Veri yok,40.9866260000000,28.8696620000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,A DAN Z YE GÜZELLİK SALONU,"Yenimahalle Mah. Teyyareci Fethi Sok. 2 Yasemin Apt. D:2 (Doğumevi Aşağısı) Bakırköy, İstanbul",,02126603287,Veri yok,Veri yok,40.9793050000000,28.8825330000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,LAZERİST GÜZELLİK SALONU,"Zeytinlik Mah. Ebuziya Cad. 38/2 Bakırköy, İstanbul",,02125701201,Veri yok,Veri yok,40.9763800000000,28.8749830000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,GÜL GÜZELLİK SALONU(Gül Dayan Baydemir),"Zeytinlik Mah. Türkçü Sok. Kayalı Apt. A Blok K:2 D:6 Bakırköy, İstanbul",,02125701666,Veri yok,Veri yok,40.9788560000000,28.8725310000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,AYIŞIĞI KUAFÖR VE GÜZELLİK SALONU(Aysel Pala),"Cevizlik Mah. Beyaz Zambak Sok. 12 Bakırköy, İstanbul",,02125710080,Veri yok,Veri yok,40.9779340000000,28.8765170000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,DENİZ KOÇ KUAFÖR(Deniz Koç),"Şenlikköy Mah. Avcılar Sok. Bakırköy, İstanbul",,02125737222,Veri yok,Veri yok,40.9802460000000,28.8011130000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,ESTEE REGINA GÜZELLİK MERKEZİ,"Şenlikköy Mah. Avcılar Sok. 2 Florya, Bakırköy, İstanbul",,05536867756,Veri yok,Veri yok,40.9811600000000,28.7941840000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,AA GÜZELLİK SALONU,"Florya Mah. Karakol Durağı Florya Cad. (Orkide Villa) Bakırköy, İstanbul",,02124245210,Veri yok,Veri yok,40.9810310000000,28.7935420000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,MİM GÜZELLİK SALONU(Sevim Ergun),"Zeytinlik Mah. Türkçü Sok. Bakırköy, İstanbul",,02125729367,Veri yok,Veri yok,40.9789840000000,28.8723880000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,KIRIK TARAK GÜZELİK SALONU VE KOZMETİK SAN.TİC.LTD.ŞTİ.,"Zuhuratbaba Mah. Yücetarla Cad. Bakırköy, İstanbul",,02125427432,Veri yok,Veri yok,40.9871040000000,28.8689030000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,FASHİON HAİR CENTER- ANCORA SAÇLANDIRMA SİSTEMLERİ LTD.ŞTİ. (Hacı Mehmet İnceokur),"Kartaltepe Mah. İncirli Cad. 110/3 (Ethica Tıp Merkezi Yanı) Bakırköy, İstanbul",,02125432005,Veri yok,Veri yok,40.9962160000000,28.8700470000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,BEYAZ KEDİ GÜZELLİK MERKEZİ(Nilüfer İşbilen),"Zeytinlik Mah. Halit Ziya Uşaklıgil Cad. Dadyan Sok. Bakırköy, İstanbul",,02125705645,Veri yok,Veri yok,40.9769240000000,28.8739400000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,DR. OKSİJEN GÜZELLİK MERKEZİ- KARADOĞANLAR SAĞLIK EĞİTİM DANIŞMANLIK HİZMETLERİ TİC.LTD.ŞTİ.,"Şenlikköy Mah. Florya Cad. 59 D:1 Bakırköy, İstanbul",,02124247010,Veri yok,Veri yok,40.9852330000000,28.7957500000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,DOKTOR LAZER- AMERİKAN LAZER ESTETİK VE SAĞLIK MERKEZİ LTD.ŞTİ.,"Zuhuratbaba Mah. Mahmut Moralı Sok. 10 D:3 Bakırköy, İstanbul",,05334824234,Veri yok,Veri yok,40.9830480000000,28.8718230000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,ANGELIK FORM BEAUTY KLİNİK- ANGELIK FORM BEAUTY KLİNİK SAN.TİC.LTD.ŞTİ.,"Zeytinlik Mah. Fişekhane Cad. 44 Bakırköy, İstanbul",,05305813100,Veri yok,Veri yok,40.9782430000000,28.8708570000000
guzellik-salonlari-ve-merkezleri,istanbul,bakirkoy,SAFİR GÜZELLİK SALONU,"Zuhuratbaba Mah. Yüce Tarla Cad. Akmescit Sok. 12 D:4 Bakırköy, İstanbul",,05325971838,Veri yok,Veri yok,40.9821490000000,28.8682260000000
guzellik-salonlari-ve-merkezleri,istanbul,esenyurt,PRONAIL JOJO MAY MARMARA PARK AVM ŞUBESİ- PRODECO YAPI SİSTEMLERİ SAN.TİC.LTD.ŞTİ. (Dilek Can),"Güzelyurt Mah. 1. Cad. Marmara Park AVM K:1 Esenyurt, İstanbul",,02128533623,pronailmarmarapark@gmail.com,http://www.pronail.com.tr,41.0100200000000,28.6579750000000
guzellik-salonlari-ve-merkezleri,istanbul,esenyurt,DEĞİŞİM GÜZELLİK SALONU(Ayşen Değirmenci),"Güzelyurt Mah. 7. Cd Esenyurt, İstanbul",,02128533576,Veri yok,Veri yok,41.0110420000000,28.6557340000000
guzellik-salonlari-ve-merkezleri,istanbul,esenyurt,EPİMER,"Süleyman Demirel Cad. 51 (Sunflower Avm İçinde) Esenyurt, İstanbul",,02126724154,Veri yok,Veri yok,41.0605990000000,28.6766190000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,LASERIUM- LASERIUM LAZERLE EPİLASYON ESTETİK VE SAĞLIK HİZMETLERİ LTD.ŞTİ.,"Zeyrek Mah. Macar Kardeşler Cad. 12 Fatih, İstanbul",,02126310798,Veri yok,Veri yok,41.0162460000000,28.9518250000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,BEAUTY LIFE(Rabia Gizem Torlakoğlu),"Fatih Mah. Adnan Kahveci Blv. 34 Safa Soyer Sit. A-B Blok Büyükçekmece, İstanbul",,02128821020,Veri yok,Veri yok,41.0228650000000,28.5875870000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,GÜRDAMAR GÜZELLİK SALONU(Sibel Kırık),"Ali Kuşçu Mah. Başhoca Sok. 37/A Fatih, İstanbul",,02126357501,Veri yok,Veri yok,41.0218290000000,28.9468310000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,MAYA ESTETİK ÇAPA ŞUBESİ(Nihat Dik),"Şehremini Mah. Millet Cad. 129 Fatih, İstanbul",Estetik Merkezleri,02125880205,Veri yok,http://www.mayaestetik.com,41.0151450000000,28.9332470000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,EPISTORE SAĞLIKLI GÜZELLİK MERKEZİ,"Şehremini Mah. Millet Cad. 135 Batı Apt. K:2 D:11 Fatih, İstanbul",Erkek Epilasyon - Cilt Bakım ve Güzellik Merkezi,05524666787,Veri yok,Veri yok,41.0153510000000,28.9325690000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,DOLUDOLU ESTETİK VE GÜZELLİK MERKEZİ(Hadra Tayşi),"Akşemsettin Mah. Akdeniz Cad. 4 K:2 Fatih, İstanbul",Estetik Merkezleri,02125310025,hadra_hhnt@hotmail.com,http://doludoluestetik.com,41.0196060000000,28.9470560000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,ÖZEL FGM FATİH GÜZELLİK MERKEZİ- SOYAL KOZMETİK İTHALAT İHRACAT SAN. VE TİC.LTD.ŞTİ.,"Akşemsettin Mah. Fevzipaşa Cad. 21 Fatih, İstanbul",,02126353637,Veri yok,http://www.fgm.com.tr,41.0178940000000,28.9490420000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,SAMİ GÜZELLİK SALONU(Zani Güler),"Şehremini Mah. Başvekil Cad. 26 Fatih, İstanbul",,05353396885,Veri yok,Veri yok,41.0137860000000,28.9325280000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,BLUE LİNE GÜZELLİK MERKEZİ,"Şehremini Mah. Millet Cad. 135/9 Batı Apt. Çapa, Fatih, İstanbul",,02125871010,Veri yok,Veri yok,41.0153510000000,28.9325690000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,HELİNCE ESTETİK VE GÜZELLİK MERKEZİ(Mehmet Altunç),"Şehremini Mah. Kızılelma Cad. Fatih, İstanbul",,05325254190,Veri yok,Veri yok,41.0120160000000,28.9389350000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,EPILADY KİŞİSEL BAKIM VE YAŞAM MERKEZİ(Nuriye Haği),"Abdurrahmangazi Mah. Fatih Blv. 152 Sultanbeyli, İstanbul",,05352260014,Veri yok,Veri yok,40.9676320000000,29.2638680000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,HİLLSUN SOLARYUM(Hüseyin Yavuz),"Millet Cad. 57 Fındıkzade, Fatih, İstanbul",,02126324876,Veri yok,Veri yok,41.0117780000000,28.9396890000000
guzellik-salonlari-ve-merkezleri,istanbul,fatih,DİLARA GÜZELLİK SALONU(Funda Güler),"Seyyid Ömer Mah. Köprülüzade Sok. 7/1 A Fatih, İstanbul",,02125859411,Veri yok,Veri yok,41.0072880000000,28.9333210000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,MARILYN MONROE GÜZELLİK MERKEZİ(Gülşah Özer),"Bostancı Mah. Bahçelerarası Sok. 3 Eda Apt. Dk:2 Kadıköy, İstanbul",,02163842090,Veri yok,Veri yok,40.9545290000000,29.0975380000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,POINT OF BEAUTY SAÇ TASARIM(Suna Tunca),"Fenerbahçe Mah. Fener Kalamış Cad. 29 Konur Apt. K:2 Kadıköy, İstanbul",,02163490082,pointofbeautysuna@gmail.com,http://www.pointofbeauty.net,40.9775120000000,29.0420880000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,LAVANTA GÜZELLİK MERKEZİ- VARAN MEDİKAL GÜZELLİK MERKEZİ TİC.LTD.ŞTİ. (Nuray Varan),"Koşuyolu Mah. Koşuyolu Cad. 81 D:8 Kadıköy, İstanbul",,02165455840,Veri yok,Veri yok,41.0060960000000,29.0338320000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,NAZAN GÜZELLİK SALONU(Nazile Töre),"Bostancı Mah. Vukela Cad. 15 Meltem Apt. D:1 Kadıköy, İstanbul",,02163628141,Veri yok,Veri yok,40.9565040000000,29.0943190000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,UNIVERSAL AYAK BAKIM MERKEZİ,"Fenerbahçe Mah. Lalezar Sok. 9 Ferit Bey Apt. D:2 Kadıköy, İstanbul",Ayak Bakım Merkezi,02163371313,universalayakbakimi@hotmail.com,http://www.universalayakbakimi.com,40.9744302005970,29.0470267116210
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,ÖZEL DOKTOR SERPİL YÜKSEL CADDEBOSTAN POLİKLİNİĞİ- LARMİNO SAĞLIK YAŞAM ESTETİK VE GÜZELLİK HİZMETLERİ TİC.LTD.ŞTİ.,"Caddebostan Mah. Bağdat Cad. 273 Mustafa Kemal Ekşi İşh. K:2 D:4 Kadıköy, İstanbul",Estetik Merkezleri,05324785076,Veri yok,Veri yok,40.9691640000000,29.0646990000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,PLAST HAIR- ESLAMER SAĞLIK HİZMETLERİ SAN.TİC.LTD.ŞTİ.,"Kozyatağı Mah. Kocayol Cad. Kozyatağı Sok. 5 Kadıköy, İstanbul",Estetik Merkezleri,02165736490,info@plasthair.com,http://www.plasthair.com,40.9631100000000,29.0970110000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,MEDİFORM(Özlem Günay),"Erenköy Mah. Şemsettin Günaltay Cad. 197 D:7 Kadıköy, İstanbul",,02163570067,mediformozlem@gmail.com,Veri yok,40.9767260000000,29.0789990000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,LILYUM GÜZELLİK MERKEZİ- LILYUM GÜZELLİK MERKEZİ LTD.ŞTİ. (Figen Üçler),"Sahrayı Cedit Mah. Atatürk Cad. 22/4 Kadıköy, İstanbul",,02164116773,Veri yok,Veri yok,40.9808860000000,29.0804230000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,NEZAHAT YANMAZ KALICI MAKYAJ SALONU- NEZAHAT YANMAZ ESTETİK GÜZELLİK SALONLARI VE ÜRÜNLERİ PAZARLAMA İÇ VE DIŞ TİC.LTD.ŞTİ. (Nezihat Aslan),"Bostancı Mah. Kitapçı Mehmet Süleyman Sok. 45 Kadıköy, İstanbul",,02163728451,Veri yok,Veri yok,40.9545950000000,29.0959930000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,CITY BEAUTY SUADİYE ŞUBESİ- HDH KOZMETİK GÜZELLİK ÜRÜNLERİ VE TİC.LTD.ŞTİ.,"Süadiye Mah. Bağdat Cad. 4 Kadıköy, İstanbul",,02163689223,citybeauty@citybeauty.com.tr,http://www.citybeauty.com.tr,40.9863200000000,29.0385450000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,NEVİN BAKIM(Nevin Filiz),"Kozyatağı Mah. Şakacı Sok. 50 Kadıköy, İstanbul",,02163620000,Veri yok,Veri yok,40.9678950000000,29.0904250000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,DERMİST DERMATOLOJİ- DERMİST MEDİKAL VE SAĞLIK HİZMETLERİ LTD.ŞTİ.,"Merdivenköy Mah. Fahrettin Kerim Gökay Cad. 167 Kadıköy, İstanbul",Estetik Merkezleri,02165651034,Veri yok,Veri yok,40.9842180000000,29.0597810000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,ESTETİK INTERNATIONAL BYOMED ŞUBESİ- BCT ESTETİK SAĞLIK TURİZM VE DANIŞMANLIK HİZMETLERİ TİC.LTD.ŞTİ.,"Kozyatağı Mah. Ermutlu Sok. 25 Kadıköy, İstanbul",Estetik Merkezleri,4447707,info@estetikinternational.com,http://www.estetikinternational.com.tr,40.9763350000000,29.0973210000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,SİBEL DENİZ GÜZELLİK SALONU(Mehmet Tahir Deniz),"Fenerbahçe Mah. Dr. Faruk Ayanoğlu Cad. Şule Sok. 7 Alceylan Apt. Dk:1 Kadıköy, İstanbul",,02163484673,Veri yok,Veri yok,40.9735120000000,29.0459160000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,KADIKÖY NATUREL GÜZELLİK MERKEZİ,"Hasanpaşa Mah. Kurbağalıdere Cad. 23 Şafak Apt. D:4 Kadıköy, İstanbul",,02163499494,naturel-82@hotmail.com,http://www.kadikoynaturel.com,40.9934349020380,29.0357964576760
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,VIA CLINIC- VIACLINIC SAĞLIK ESTETİK EĞİTİM DANIŞMANLIK İTHALAT İHRACAT SAN. VE TİC.LTD.ŞTİ.,"Caddebostan Mah. Ethemefendi Cad. 5 Kısmet Apt. K:2 D:4 Kadıköy, İstanbul",Estetik Merkezleri,02163688800,viaklinik@gmail.com,http://www.viaclinic.com.tr,40.9667820000000,29.0701190000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,MEDICA DERMA KADIKÖY ŞUBESİ- MEDICA DERMA MEDİKAL ESTETİK DANIŞMANLIK TİC.LTD.ŞTİ.,"Osmanağa Mah. Vahap Bey Sok. 12 Yıldız İşh. K:1 D:2 Kadıköy, İstanbul",,08504341414,info@medicaderma.com.tr,http://www.medicaderma.com.tr,40.9915900000000,29.0273660000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,AYNA GÜZELLİK MERKEZİ- AYNA GÜZELLİK SALONU İŞLETMESİ SAN. VE TİC.LTD.ŞTİ. (Bedriye Handan Erciyes),"Erenköy Mah. Bağdat Cad. Abdülkadir Noyam Sok. 14/1 Kadıköy, İstanbul",,02163632930,Veri yok,http://www.aynakozmetik.com,40.9643230000000,29.0720330000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,ESTENİL SAĞLIK & GÜZELLİK- ESTENİL ÖZEL SAĞLIK VE GÜZELLİK HİZMETLERİ TİC.LTD.ŞTİ.,"Koşuyolu Mah. Mehmet Akfan Sok. 11-13 K:3 D:8 Kadıköy, İstanbul",Estetik Merkezleri,02164280040,Veri yok,http://estenil.com,41.0095670000000,29.0411290000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,CINDY GÜZELLİK MERKEZİ- AKSU ESTETİK YAYIN İNŞAAT SAN.TİC.LTD.ŞTİ.,"Acıbadem Mah. Acıbadem Cad. 169 Kadıköy, İstanbul",,02165456921,aaksu@aksuestetik.com,http://www.aksuestetik.com,40.9996780000000,29.0387540000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,ASLI GÜZELLİK MERKEZİ,"Caddebostan Mah. Cemil Topuzlu Cad. 38 Kısmet Apt. D:10 Kadıköy, İstanbul",Cilt Bakım - Zayıflama - Manikür - Pedikür - Epilasyon,05322736518,Veri yok,Veri yok,40.9713380000000,29.0520170000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,SAHRA GÜZELLİK MERKEZİ(Erhan Topaloğlu),"Süadiye Mah. Bağdat Cad. Kadıköy, İstanbul",,02164451666,info@sahrabulutestetik.net,http://www.sahrabulutestetik.net,40.9606080000000,29.0799170000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,SHAILA ESTETİK- TANSU CANSEVER MELTEM BANU TOPRAK ORTAKLIĞI,"Osmanağa Mah. Ali Suavi Sok. 4 Kadıköy, İstanbul",,02164494943,Veri yok,Veri yok,40.9894670000000,29.0292470000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,TROPİCANO GÜZELLİK SALONU(Mine Şanal),"Göztepe Mah. Bağdat Cad. 203/2 Kadıköy, İstanbul",,02163699608,info@tropicanoguzellik.com,Veri yok,40.9739600000000,29.0557620000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,RÜYAM MANİKÜR VE PEDİKÜR(Yasemin Seven),"Göztepe Mah. Şair Arşi Cad. Hamle Sok. 9 Kadıköy, İstanbul",,02163636306,Veri yok,Veri yok,40.9827040000000,29.0727510000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,TUANA GÜZELLİK SALONU(Emine Keleş),"Hasanpaşa Mah. İkbaliye Sok. 25/A Kadıköy, İstanbul",,02163403080,Veri yok,Veri yok,40.9966550000000,29.0419380000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,EYLÜL GÜZELLİK VE BAKIM MERKEZİ(Mehtap Şimşek),"Fenerbahçe Mah. Bağdat Cad. 166 Palmiye Apt. K:2 D:6 Selamiçeşme, Kadıköy, İstanbul",,02163367083,Veri yok,Veri yok,40.9760980000000,29.0495530000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,SALON BUSS,"Acıbadem Mah. Betül Sok. Kadıköy, İstanbul",,02163267229,Veri yok,Veri yok,41.0079380000000,29.0458670000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,SIHHAT SAĞLIK HİZMETLERİ(Bayram Akkuş),"Göztepe Mah. Dilsiz Sok. 1 İsmail Bey Apt. Kadıköy, İstanbul",,02165650304,esvetcagri@hotmail.com,http://www.sihhatsaglik.com,40.9822550000000,29.0664520000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,ÇİĞDEM BAKIM SALONU(Çiğdem Şahin),"Göztepe Mah. Mustafa Mazhar Bey Sok. 73/A Kadıköy, İstanbul",,02165668567,Veri yok,Veri yok,40.9813320000000,29.0571310000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,NURAN GÜZELLİK SALONU(Fatma Uğur),"Göztepe Mah. Tütüncü Mehmet Efendi Cad. Rıdvan Paşa Sok. 13 Suntar Apt. Kadıköy, İstanbul",,02163026536,Veri yok,Veri yok,40.9794010000000,29.0690740000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,ÖZEL DERMAMED POLİKLİNİKLERİ KIZILTOPRAK ŞUBESİ- DERMAMED LAZER EPİLASYON VE ESTETİK TİC.LTD.ŞTİ.,"Fenerbahçe Mah. Fener Kalamış Cad. 26 Marina Apt. Kızıltoprak, Kadıköy, İstanbul",Genel Merkez,02163458929,dermamedkzt@dermamed.com.tr,http://www.dermamed.com.tr,40.9792650000000,29.0411710000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,QUARTZ BEAUTY CLUB GÜZELLİK MERKEZİ(Havva Aydın),"Osmanağa Mah. Kırtasiyeci Sok. 36 D:2 Kadıköy, İstanbul",,02163485644,Veri yok,http://quartzbeautyclub.com,40.9901240000000,29.0281130000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,BEAUTY PLUS- BG MEDİKAL VE ENDÜSTRİ MÜHENDİSLİK HİZMETLERİ GÜZELLİK SALONU KOZMETİK GIDA SAN.TİC.LTD.ŞTİ.,"Sahrayı Cedit Mah. Mümin Deresi Cad. 42/A Kadıköy, İstanbul",,02164697813,beautyplus2014@hotmail.com,Veri yok,40.9857300000000,29.0881470000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,TANİT ESTETİK VE GÜZELLİK MERKEZİ(Ayhan Güncü),"Bostancı Mah. Yazmacı Tahir Sok. 48 Mendirek Apt. K:1 D:13 Kadıköy, İstanbul",,02164678282,Veri yok,Veri yok,40.9533430000000,29.0931360000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,DENGE SPOR VE GÜZELLİK MERKEZİ- DENGE GÜZELLİK VE SPOR MERKEZİ TİC.LTD.ŞTİ.,"Osmanağa Mah. Kalem Sok. 5 Kadıköy, İstanbul",,02163300383,Veri yok,Veri yok,40.9915070000000,29.0325240000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,HÜLYA ESTETİK(Şule Yıldırım),"Erenköy Mah. Ethem Efendi Fırın Sok. 34/D Kadıköy, İstanbul",,02163024262,Veri yok,Veri yok,40.9727620000000,29.0748650000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,ESTE LADY GÜZELLİK MERKEZİ(Feridun Mutlu),"Göztepe Mah. Fahrettin Kerim Gökay Cad. 226 Kadıköy, İstanbul",,02163022200,Veri yok,Veri yok,40.9813140000000,29.0689580000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,MEDİPRİME CLINIC,"Feneryolu Mah. Gazi Muhtarpaşa Sok. 29 D:31 Kadıköy, İstanbul",,05324253474,info@mediprimeclinic.com,Veri yok,40.9795930000000,29.0487230000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,BURCU DENİZ GÜZELLİK SALONU,"Eğitim Mah. Ahsen Çıkmazı Sadıkoğlu 1 İş Mrk. K:1 D:37 Kadıköy, İstanbul",,05317291592,burcudenizguzellik@gmail.com,http://www.burcudenizguzellik.com,40.9927190000000,29.0407890000000
guzellik-salonlari-ve-merkezleri,istanbul,kadikoy,SUNPOWER SOLARYUM MERKEZİ- ALEVOK GÜZELLİK VE SOLARYUM MERKEZİ İÇ VE DIŞ TİC.LTD.ŞTİ.,"Caddebostan Mah. Bağdat Cad. 303 Kadıköy, İstanbul",,02163856873,Veri yok,Veri yok,40.9674870000000,29.0678870000000
